__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778092894.383478,,,,1778092894.383374453,-1.498050691,-0.422043153,0.028203156,-0.105985479
1778092894.384422,-0.290398220,-0.145869318,0.000000000,,,,,
1778092894.384435,,,,1778092894.384350300,-1.498466712,-0.422329214,0.028098612,-0.106129170
1778092894.385571,-0.287177957,-0.144967433,0.000000000,,,,,
1778092894.385596,,,,1778092894.385325432,-1.498860026,-0.422596492,0.027999711,-0.106264092
1778092894.386599,-0.284135196,-0.144114996,0.000000000,,,,,
1778092894.386628,,,,1778092894.386319399,-1.499278212,-0.422877476,0.027894485,-0.106406609
1778092894.387495,-0.280901779,-0.143208667,0.000000000,,,,,
1778092894.387536,,,,1778092894.387288570,-1.499695991,-0.423154809,0.027789291,-0.106547998
1778092894.388512,-0.277673360,-0.142303362,0.000000000,,,,,
1778092894.388539,,,,1778092894.388371229,-1.500119259,-0.423432374,0.027682642,-0.106690246
1778092894.389491,-0.274404407,-0.141386283,0.000000000,,,,,
1778092894.389509,,,,1778092894.389375210,-1.500573857,-0.423726771,0.027568016,-0.106841933
1778092894.390392,-0.270895540,-0.140401331,0.000000000,,,,,
1778092894.390406,,,,1778092894.390323639,-1.500987827,-0.423991263,0.027463565,-0.106979016
1778092894.391397,-0.267702208,-0.139504744,0.000000000,,,,,
1778092894.391412,,,,1778092894.391301155,-1.501408060,-0.424256427,0.027357464,-0.107117198
1778092894.392381,-0.264462387,-0.138594711,0.000000000,,,,,
1778092894.392395,,,,1778092894.392300367,-1.501828943,-0.424518625,0.027251128,-0.107254606
1778092894.393265,-0.261219408,-0.137683424,0.000000000,,,,,
1778092894.393279,,,,1778092894.393196344,-1.502200570,-0.424747175,0.027157182,-0.107375070
1778092894.394362,-0.258357549,-0.136879118,0.000000000,,,,,
1778092894.394375,,,,1778092894.394291162,-1.502674542,-0.425035279,0.027037274,-0.107527709
1778092894.395336,-0.254709477,-0.135852950,0.000000000,,,,,
1778092894.395348,,,,1778092894.395271778,-1.503094789,-0.425286970,0.026930887,-0.107661952
1778092894.396349,-0.251476931,-0.134943525,0.000000000,,,,,
1778092894.396369,,,,1778092894.396248817,-1.503509937,-0.425532310,0.026825725,-0.107793602
1778092894.397418,-0.248285416,-0.134045322,0.000000000,,,,,
1778092894.397463,,,,1778092894.397195339,-1.503899229,-0.425759329,0.026727051,-0.107916166
1778092894.398548,-0.245294309,-0.133203318,0.000000000,,,,,
1778092894.398579,,,,1778092894.398322105,-1.504356383,-0.426022548,0.026611096,-0.108059103
1778092894.399348,-0.241783693,-0.132214373,0.000000000,,,,,
1778092894.399361,,,,1778092894.399266243,-1.504793627,-0.426270556,0.026500116,-0.108194721
1778092894.400325,-0.238428013,-0.131268793,0.000000000,,,,,
1778092894.400337,,,,1778092894.400251389,-1.505213921,-0.426505512,0.026393370,-0.108324078
1778092894.401444,-0.235204273,-0.130360126,0.000000000,,,,,
1778092894.401488,,,,1778092894.401229382,-1.505630886,-0.426735331,0.026287401,-0.108451454
1778092894.402352,-0.232007864,-0.129458850,0.000000000,,,,,
1778092894.402398,,,,1778092894.402132750,-1.506008149,-0.426940343,0.026191468,-0.108565849
1778092894.403212,-0.229117374,-0.128643711,0.000000000,,,,,
1778092894.403230,,,,1778092894.403125525,-1.506444811,-0.427174549,0.026080356,-0.108697350
1778092894.404207,-0.225773527,-0.127700121,0.000000000,,,,,
1778092894.404236,,,,1778092894.404116631,-1.506857808,-0.427392718,0.025975201,-0.108820749
1778092894.405302,-0.222612707,-0.126807964,0.000000000,,,,,
1778092894.405318,,,,1778092894.405227423,-1.507333486,-0.427640337,0.025853999,-0.108961801
1778092894.406263,-0.218974219,-0.125780288,0.000000000,,,,,
1778092894.406276,,,,1778092894.406195879,-1.507754205,-0.427855659,0.025746733,-0.109085484
1778092894.407241,-0.215758081,-0.124871819,0.000000000,,,,,
1778092894.407253,,,,1778092894.407176018,-1.508177041,-0.428068780,0.025638859,-0.109208829
1778092894.408250,-0.212527566,-0.123958966,0.000000000,,,,,
1778092894.408264,,,,1778092894.408175707,-1.508603798,-0.428280551,0.025529916,-0.109332347
1778092894.409312,-0.209268913,-0.123037829,0.000000000,,,,,
1778092894.409355,,,,1778092894.409054041,-1.508982482,-0.428465506,0.025433190,-0.109441090
1778092894.410117,-0.206378916,-0.122220835,0.000000000,,,,,
1778092894.410134,,,,1778092894.410037518,-1.509403285,-0.428668098,0.025325640,-0.109561068
1778092894.411301,-0.203169128,-0.121312958,0.000000000,,,,,
1778092894.411345,,,,1778092894.411099911,-1.509847264,-0.428878421,0.025212091,-0.109686652
1778092894.412234,-0.199784438,-0.120355177,0.000000000,,,,,
1778092894.412251,,,,1778092894.412148476,-1.510305422,-0.429091739,0.025094837,-0.109815160
1778092894.413309,-0.196293702,-0.119366977,0.000000000,,,,,
1778092894.413327,,,,1778092894.413059711,-1.510686832,-0.429266149,0.024997170,-0.109921220
1778092894.414298,-0.193389394,-0.118544846,0.000000000,,,,,
1778092894.414320,,,,1778092894.414158583,-1.511140697,-0.429470523,0.024880873,-0.110046498
1778092894.415138,-0.189935153,-0.117566376,0.000000000,,,,,
1778092894.415156,,,,1778092894.415022612,-1.511535896,-0.429645230,0.024779550,-0.110154639
1778092894.416177,-0.186929136,-0.116714858,0.000000000,,,,,
1778092894.416200,,,,1778092894.416105747,-1.512010172,-0.429851478,0.024657869,-0.110283416
1778092894.417120,-0.183323566,-0.115692765,0.000000000,,,,,
1778092894.417136,,,,1778092894.417037964,-1.512404992,-0.430019796,0.024556515,-0.110389638
1778092894.418411,-0.180323828,-0.114842489,0.000000000,,,,,
1778092894.418435,,,,1778092894.418116331,-1.512843852,-0.430203748,0.024443785,-0.110506792
1778092894.419322,-0.176991232,-0.113897366,0.000000000,,,,,
1778092894.419338,,,,1778092894.419047832,-1.513249657,-0.430370636,0.024339484,-0.110614188
1778092894.420281,-0.173911377,-0.113023805,0.000000000,,,,,
1778092894.420301,,,,1778092894.420010090,-1.513678306,-0.430543782,0.024229245,-0.110726714
1778092894.421274,-0.170659875,-0.112101178,0.000000000,,,,,
1778092894.421314,,,,1778092894.421014071,-1.514112354,-0.430715763,0.024117548,-0.110839683
1778092894.422183,-0.167369249,-0.111167143,0.000000000,,,,,
1778092894.422201,,,,1778092894.422094107,-1.514576340,-0.430895985,0.023998067,-0.110959387
1778092894.423102,-0.163853659,-0.110168790,0.000000000,,,,,
1778092894.423121,,,,1778092894.423007011,-1.514963420,-0.431043126,0.023898336,-0.111058319
1778092894.424050,-0.160922474,-0.109336487,0.000000000,,,,,
1778092894.424067,,,,1778092894.423964500,-1.515382234,-0.431199427,0.023790365,-0.111164515
1778092894.425127,-0.157752589,-0.108436011,0.000000000,,,,,
1778092894.425142,,,,1778092894.425044537,-1.515858125,-0.431373459,0.023667596,-0.111284142
1778092894.426027,-0.154152702,-0.107412774,0.000000000,,,,,
1778092894.426045,,,,1778092894.425925016,-1.516236076,-0.431508479,0.023570042,-0.111378223
1778092894.427130,-0.151295354,-0.106600787,0.000000000,,,,,
1778092894.427146,,,,1778092894.427046299,-1.516714523,-0.431676167,0.023446465,-0.111496373
1778092894.428054,-0.147680110,-0.105572594,0.000000000,,,,,
1778092894.428068,,,,1778092894.427971363,-1.517117806,-0.431814089,0.023342244,-0.111594971
1778092894.429090,-0.144634621,-0.104706541,0.000000000,,,,,
1778092894.429105,,,,1778092894.429022312,-1.517575215,-0.431967243,0.023223959,-0.111705844
1778092894.430071,-0.141182228,-0.103724226,0.000000000,,,,,
1778092894.430287,,,,1778092894.430023670,-1.517993052,-0.432103763,0.023115844,-0.111806144
1778092894.431106,-0.138030323,-0.102827351,0.000000000,,,,,
1778092894.431129,,,,1778092894.430998087,-1.518399001,-0.432233400,0.023010746,-0.111902718
1778092894.431972,-0.134969718,-0.101956286,0.000000000,,,,,
1778092894.431989,,,,1778092894.431908607,-1.518814649,-0.432363152,0.022903075,-0.112000733
1778092894.433083,-0.131837626,-0.101064600,0.000000000,,,,,
1778092894.433098,,,,1778092894.432996273,-1.519293882,-0.432509232,0.022778851,-0.112112715
1778092894.434056,-0.128228370,-0.100036442,0.000000000,,,,,
1778092894.434079,,,,1778092894.433983326,-1.519721132,-0.432635864,0.022668036,-0.112211506
1778092894.435015,-0.125012539,-0.099120366,0.000000000,,,,,
1778092894.435032,,,,1778092894.434928179,-1.520119884,-0.432751055,0.022564557,-0.112302839
1778092894.435982,-0.122012816,-0.098265771,0.000000000,,,,,
1778092894.435999,,,,1778092894.435908556,-1.520546097,-0.432871191,0.022453886,-0.112399593
1778092894.437035,-0.118808159,-0.097352432,0.000000000,,,,,
1778092894.437053,,,,1778092894.436937809,-1.520985691,-0.432991810,0.022339672,-0.112498430
1778092894.438091,-0.115504695,-0.096410629,0.000000000,,,,,
1778092894.438108,,,,1778092894.437992096,-1.521441296,-0.433113313,0.022221225,-0.112599848
1778092894.438935,-0.112082842,-0.095434738,0.000000000,,,,,
1778092894.438951,,,,1778092894.438836813,-1.521819290,-0.433211110,0.022122905,-0.112683118
1778092894.440018,-0.109245471,-0.094625686,0.000000000,,,,,
1778092894.440033,,,,1778092894.439933777,-1.522299655,-0.433332213,0.021997875,-0.112788014
1778092894.440995,-0.105641492,-0.093597221,0.000000000,,,,,
1778092894.441009,,,,1778092894.440924883,-1.522725961,-0.433436117,0.021886851,-0.112880072
1778092894.442019,-0.102444997,-0.092685082,0.000000000,,,,,
1778092894.442034,,,,1778092894.441930056,-1.523162049,-0.433539164,0.021773214,-0.112973302
1778092894.442920,-0.099176939,-0.091752251,0.000000000,,,,,
1778092894.442933,,,,1778092894.442831993,-1.523542319,-0.433626137,0.021674071,-0.113053764
1778092894.443867,-0.096328703,-0.090939320,0.000000000,,,,,
1778092894.443885,,,,1778092894.443804026,-1.523969163,-0.433720939,0.021562722,-0.113143262
1778092894.445101,-0.093133207,-0.090026841,0.000000000,,,,,
1778092894.445119,,,,1778092894.444808722,-1.524402372,-0.433813942,0.021449647,-0.113233163
1778092894.445865,-0.089891817,-0.089101013,0.000000000,,,,,
1778092894.445903,,,,1778092894.445794582,-1.524831687,-0.433902883,0.021337524,-0.113321322
1778092894.447100,-0.086681325,-0.088183822,0.000000000,,,,,
1778092894.447152,,,,1778092894.446928263,-1.525306937,-0.433997804,0.021213325,-0.113417888
1778092894.448013,-0.083129290,-0.087168561,0.000000000,,,,,
1778092894.448047,,,,1778092894.447894096,-1.525719288,-0.434076772,0.021105505,-0.113500693
1778092894.448947,-0.080049159,-0.086288292,0.000000000,,,,,
1778092894.449001,,,,1778092894.448861122,-1.526153624,-0.434156855,0.020991871,-0.113587017
1778092894.449947,-0.076806510,-0.085361262,0.000000000,,,,,
1778092894.449965,,,,1778092894.449855566,-1.526579481,-0.434232180,0.020880393,-0.113670732
1778092894.451005,-0.073628903,-0.084452674,0.000000000,,,,,
1778092894.451038,,,,1778092894.450894117,-1.527014348,-0.434305904,0.020766491,-0.113755294
1778092894.451901,-0.070385810,-0.083525116,0.000000000,,,,,
1778092894.451928,,,,1778092894.451817751,-1.527426659,-0.434372715,0.020658438,-0.113834577
1778092894.452839,-0.067312604,-0.082646075,0.000000000,,,,,
1778092894.453080,,,,1778092894.452787399,-1.527857333,-0.434439444,0.020545508,-0.113916507
1778092894.453840,-0.064104202,-0.081728080,0.000000000,,,,,
1778092894.453856,,,,1778092894.453804255,-1.528306303,-0.434505682,0.020427713,-0.114000956
1778092894.454998,-0.060761336,-0.080771311,0.000000000,,,,,
1778092894.455019,,,,1778092894.454905510,-1.528774646,-0.434571166,0.020304758,-0.114088004
1778092894.455824,-0.057276215,-0.079773502,0.000000000,,,,,
1778092894.455841,,,,1778092894.455744267,-1.529148065,-0.434620376,0.020206677,-0.114156544
1778092894.456770,-0.054499020,-0.078978649,0.000000000,,,,,
1778092894.456787,,,,1778092894.456712484,-1.529576684,-0.434674116,0.020094034,-0.114234422
1778092894.457794,-0.051312837,-0.078066281,0.000000000,,,,,
1778092894.457812,,,,1778092894.457721710,-1.530015486,-0.434725910,0.019978649,-0.114313221
1778092894.458770,-0.048052728,-0.077132504,0.000000000,,,,,
1778092894.458785,,,,1778092894.458709955,-1.530450029,-0.434773937,0.019864319,-0.114390312
1778092894.459738,-0.044826038,-0.076208139,0.000000000,,,,,
1778092894.459967,,,,1778092894.459693193,-1.530867960,-0.434817023,0.019754301,-0.114463561
1778092894.460802,-0.041724374,-0.075319505,0.000000000,,,,,
1778092894.460817,,,,1778092894.460723162,-1.531316318,-0.434860042,0.019636204,-0.114541218
1778092894.461753,-0.038398679,-0.074366335,0.000000000,,,,,
1778092894.461768,,,,1778092894.461645365,-1.531728264,-0.434896414,0.019527641,-0.114611660
1778092894.462903,-0.035344751,-0.073491074,0.000000000,,,,,
1778092894.462950,,,,1778092894.462687492,-1.532177437,-0.434932916,0.019409198,-0.114687557
1778092894.463786,-0.032016609,-0.072536840,0.000000000,,,,,
1778092894.463835,,,,1778092894.463684320,-1.532599045,-0.434963950,0.019297964,-0.114757867
1778092894.464836,-0.028894443,-0.071641638,0.000000000,,,,,
1778092894.464858,,,,1778092894.464714766,-1.533036127,-0.434992983,0.019182583,-0.114829853
1778092894.465728,-0.025659412,-0.070713823,0.000000000,,,,,
1778092894.465759,,,,1778092894.465677023,-1.533462925,-0.435018158,0.019069855,-0.114899230
1778092894.466717,-0.022502225,-0.069808223,0.000000000,,,,,
1778092894.466733,,,,1778092894.466646671,-1.533902041,-0.435040871,0.018953808,-0.114969692
1778092894.467699,-0.019255666,-0.068876754,0.000000000,,,,,
1778092894.467714,,,,1778092894.467635155,-1.534325738,-0.435059623,0.018841776,-0.115036770
1778092894.468918,-0.016124812,-0.067978404,0.000000000,,,,,
1778092894.468935,,,,1778092894.468688250,-1.534763894,-0.435075862,0.018725856,-0.115105230
1778092894.469809,-0.012888857,-0.067049654,0.000000000,,,,,
1778092894.469854,,,,1778092894.469629526,-1.535187023,-0.435088397,0.018613851,-0.115170436
1778092894.470901,-0.009765586,-0.066153171,0.000000000,,,,,
1778092894.470953,,,,1778092894.470757961,-1.535657295,-0.435098952,0.018489293,-0.115241937
1778092894.471750,-0.006296227,-0.065156896,0.000000000,,,,,
1778092894.471887,,,,1778092894.471695662,-1.536085383,-0.435105147,0.018375847,-0.115306043
1778092894.472681,-0.003139890,-0.064250578,0.000000000,,,,,
1778092894.472710,,,,1778092894.472633839,-1.536497122,-0.435108118,0.018266676,-0.115366843
1778092894.473648,-0.000105717,-0.063379280,0.000000000,,,,,
1778092894.473737,,,,1778092894.473611593,-1.536926997,-0.435108222,0.018152635,-0.115429460
1778092894.474671,0.003060450,-0.062469832,0.000000000,,,,,
1778092894.474714,,,,1778092894.474583149,-1.537345047,-0.435105282,0.018041672,-0.115489481
1778092894.475663,0.006137871,-0.061585794,0.000000000,,,,,
1778092894.475680,,,,1778092894.475607634,-1.537789170,-0.435099017,0.017923723,-0.115552344
1778092894.476608,0.009405482,-0.060646822,0.000000000,,,,,
1778092894.476769,,,,1778092894.476568222,-1.538208845,-0.435089944,0.017812209,-0.115610843
1778092894.477601,0.012491519,-0.059760015,0.000000000,,,,,
1778092894.477677,,,,1778092894.477563620,-1.538641663,-0.435077518,0.017697139,-0.115670292
1778092894.478612,0.015672510,-0.058845704,0.000000000,,,,,
1778092894.478633,,,,1778092894.478567123,-1.539075077,-0.435061905,0.017581849,-0.115728915
1778092894.479729,0.018856151,-0.057930484,0.000000000,,,,,
1778092894.479781,,,,1778092894.479594231,-1.539507877,-0.435043146,0.017466659,-0.115786547
1778092894.480858,0.022033556,-0.057016917,0.000000000,,,,,
1778092894.480883,,,,1778092894.480677843,-1.539960490,-0.435020221,0.017346128,-0.115845870
1778092894.481752,0.025354585,-0.056061791,0.000000000,,,,,
1778092894.481800,,,,1778092894.481644392,-1.540401984,-0.434994488,0.017228494,-0.115902769
1778092894.482738,0.028592196,-0.055130573,0.000000000,,,,,
1778092894.482787,,,,1778092894.482591391,-1.540808038,-0.434967796,0.017120247,-0.115954235
1778092894.483752,0.031568299,-0.054274628,0.000000000,,,,,
1778092894.483804,,,,1778092894.483591080,-1.541241154,-0.434936360,0.017004724,-0.116008282
1778092894.484703,0.034741099,-0.053361828,0.000000000,,,,,
1778092894.484745,,,,1778092894.484611034,-1.541688261,-0.434900644,0.016885404,-0.116063142
1778092894.485633,0.038014585,-0.052419838,0.000000000,,,,,
1778092894.485675,,,,1778092894.485520124,-1.542096945,-0.434864918,0.016776282,-0.116112406
1778092894.486655,0.041005117,-0.051559350,0.000000000,,,,,
1778092894.486701,,,,1778092894.486567736,-1.542548161,-0.434822367,0.016655736,-0.116165909
1778092894.487691,0.044305130,-0.050609427,0.000000000,,,,,
1778092894.487716,,,,1778092894.487578154,-1.542971312,-0.434779247,0.016542629,-0.116215165
1778092894.488695,0.047398147,-0.049719113,0.000000000,,,,,
1778092894.488736,,,,1778092894.488558054,-1.543412304,-0.434731166,0.016424689,-0.116265600
1778092894.489677,0.050619842,-0.048791525,0.000000000,,,,,
1778092894.489702,,,,1778092894.489567041,-1.543844208,-0.434680869,0.016309118,-0.116314080
1778092894.490634,0.053773398,-0.047883478,0.000000000,,,,,
1778092894.490649,,,,1778092894.490568161,-1.544288709,-0.434625874,0.016190111,-0.116363051
1778092894.491575,0.057017151,-0.046949253,0.000000000,,,,,
1778092894.491595,,,,1778092894.491496801,-1.544701616,-0.434571699,0.016079507,-0.116407660
1778092894.492589,0.060028680,-0.046081963,0.000000000,,,,,
1778092894.492610,,,,1778092894.492460251,-1.545115654,-0.434514500,0.015968543,-0.116451570
1778092894.493625,0.063046882,-0.045212628,0.000000000,,,,,
1778092894.493666,,,,1778092894.493500471,-1.545560584,-0.434449932,0.015849235,-0.116497874
1778092894.494571,0.066288553,-0.044278620,0.000000000,,,,,
1778092894.494601,,,,1778092894.494510651,-1.546011489,-0.434381122,0.015728258,-0.116543837
1778092894.495539,0.069571894,-0.043332440,0.000000000,,,,,
1778092894.495553,,,,1778092894.495424986,-1.546408276,-0.434317562,0.015621749,-0.116583425
1778092894.496678,0.072459571,-0.042500454,0.000000000,,,,,
1778092894.496693,,,,1778092894.496547222,-1.546896185,-0.434236146,0.015490702,-0.116631178
1778092894.497597,0.076008512,-0.041477221,0.000000000,,,,,
1778092894.497818,,,,1778092894.497560501,-1.547304940,-0.434164586,0.015380860,-0.116670228
1778092894.498641,0.078979945,-0.040620812,0.000000000,,,,,
1778092894.498714,,,,1778092894.498521566,-1.547728101,-0.434087594,0.015267087,-0.116709826
1778092894.499511,0.082054492,-0.039734489,0.000000000,,,,,
1778092894.499531,,,,1778092894.499384880,-1.548130187,-0.434011575,0.015158929,-0.116746638
1778092894.500484,0.084974364,-0.038892763,0.000000000,,,,,
1778092894.500518,,,,1778092894.500425339,-1.548570569,-0.433925336,0.015040405,-0.116786109
1778092894.501626,0.088170660,-0.037971009,0.000000000,,,,,
1778092894.501660,,,,1778092894.501484632,-1.549016625,-0.433834682,0.014920289,-0.116825150
